resource_id,title,topic_ids,resource_format,resource_type,year,date_added,date_updated,pdf_upload,pdf_html_url,summary,thumbnail,thumbnail_alt_tag,thumbnail_url,issue_year,keywords
889,What Are the Benefits and Challenges of Implementing a Flexible Work Program?,"2,10,13,14,26",link,Student Papers,2018,04/16/2019,10/03/2019,,https://digitalcommons.ilr.cornell.edu/student/189/,student reserach answers the question What Are the Benefits and Challenges of Implementing a Flexible Work Program?,,student reserach answers the question What Are the Benefits and Challenges of Implementing a Flexible Work Program?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"flexible work, remote work, benefits, challenges, flexible work program"
1251,Targeted Benchmarking on Bereavement Policies,"2,10,14",pdf,Benchmarking,2020,06/17/2020,06/17/2020,a034763a-c149-4f9f-9e34-6696300773f0.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?aid=2181&system_filename=a034763a-c149-4f9f-9e34-6696300773f0.pdf,,,Targeted Benchmarking on Bereavement Policies,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Work/Life &amp; Wellbeing, Employee Assistance Programs, Heath, Well-being, Work-Life Balance "
1426,CAHRS Quarterly on Total Rewards - Winter 2021,"2,11",pdf,News,2021,01/14/2021,01/14/2021,441d1375-5f78-47e6-8fad-47a1d286c156.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=441d1375-5f78-47e6-8fad-47a1d286c156.pdf,,67ecb1d1-eb43-4d8b-94ea-420997b67c1b.jpg,Total Rewards,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=67ecb1d1-eb43-4d8b-94ea-420997b67c1b.jpg,2021,
1046,Fair Pay Dispersion: A Regulatory Focus Theory View ResearchBrief,"2,11,12,13,43",pdf,Research Links,2019,11/22/2019,11/22/2019,6b11ae75-87c7-4ce0-82b3-71a6469befbe.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=6b11ae75-87c7-4ce0-82b3-71a6469befbe.pdf,,,Fair Pay: A Regulatory Focus Theory View,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"fair pay, pay, rewards, bonuses, pay dispersion, Compensation Reward Systems/Incentives/Benefits, Executive Compensation  Incentives, Pay Structures, Reward Systems, Total Rewards "
1021,Creating and Maintaining Employee Engagement in Health and Wellness Programs,"2,11,12,14",pdf,Working Group Summaries,2019,06/06/2019,09/30/2019,58841b9b-686f-4ba3-86e9-674cc6e959f4.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=58841b9b-686f-4ba3-86e9-674cc6e959f4.pdf,Creating and Maintaining Employee Engagement in Health and Wellness Programs working group notes,,Creating and Maintaining Employee Engagement in Health and Wellness Programs working group notes,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Health, Stress, Well-being, Wellness"
1197,What Are the Demonstrated Impacts of Mindfulness/Meditation/Energy Management on Individual and Organizational Performance?,"2,11,13,14",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/228,,,What Are the Demonstrated Impacts of Mindfulness/Meditation/Energy Management on Individual and Organizational Performance?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Work/Life &amp; Wellbeing, Emotional Labor, Heath, Stress, Well-being, Wellness, Organizational Performance "
703,Total Rewards Working Group Summary Part 2 ,"2,11,13,14,19,22,39,43",pdf,Working Group Summaries,2017,06/01/2017,10/07/2019,4c2f533a-d433-44e5-a007-e24b7935ec15.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=4c2f533a-d433-44e5-a007-e24b7935ec15.pdf,Total Rewards Working Group Summary Part 2 ,,Total Rewards Working Group Summary Part 2 ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"total rewards, compensation, performance ratings, performance management, pay, benefits, Millennial, culture, high performers, wellness, surveys, engagement, multigeneration workforce, workforce"
914,"What Are the Best in Class Non-Monetary, Non-Bonus, Non-Stock, Non-Salary Benefits For Innovation Based Companies? ","2,11,13,14,34,40",link,Student Papers,2017,04/24/2019,10/02/2019,,https://digitalcommons.ilr.cornell.edu/student/161/,"student research answers the question What Are the Best in Class Non-Monetary, Non-Bonus, Non-Stock, Non-Salary Benefits For Innovation Based Companies? ",,"student research answers the question What Are the Best in Class Non-Monetary, Non-Bonus, Non-Stock, Non-Salary Benefits For Innovation Based Companies? ",http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"non-monetary, non-bonus, non-stock, non-salary, benefits, innovation, total rewards, rewards, incentives, 23. Benefits Compensation, Reward Systems/Incentives/Benefits Executive Compensation, Flexibility, Healthcare Costs Idiosyncratic Deals, Incentives m,Pay Structures, Reward Systems, Total Rewards "
831,Managing Executive Compensation in a Complex World,"2,11,13,28,43,48,50",pdf,Working Group Summaries,2018,12/05/2018,10/03/2019,e6c73f0b-ccc6-482f-bb0d-367d03b5881c.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=e6c73f0b-ccc6-482f-bb0d-367d03b5881c.pdf,Managing Executive Compensation in a Complex World working group summary,,Managing Executive Compensation in a Complex World working group summary,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"total rewards, compensation, long-term incentives, executive compensation, economic value added, metrics, change in control, equity vesting, say on pay, proxy advisors, proxy advisor service"
1050,Work-Life: Current Practices and Future Opportunities,"2,11,14,19,50",pdf,Working Group Summaries,2020,01/07/2020,01/07/2020,1da68b3c-88fd-49eb-bb21-607f8eaa9e3b.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=1da68b3c-88fd-49eb-bb21-607f8eaa9e3b.pdf,,,Work-Life Balance Working Group Notes,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Employee Assistance Programs, Health, Safety, Stress, Well-being, Wellness, Work and family , Work-Life Balance  "
1644,The Evolution of Total Rewards ,"2,11,14,43",pdf,White Papers,2022,01/27/2022,01/27/2022,6983cebc-f047-40cf-8a27-57fb3dff210f.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=6983cebc-f047-40cf-8a27-57fb3dff210f.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Reward Systems, Benefits, Compensation, Reward Systems/Incentives/Benefits, Executive Compensation, Flexibility, Incentives, Reward Systems, Salary, Surveys, Total Rewards, Incentives, Work/Life &amp; Wellbeing, Burnout, Emotional Labor, Flexibility, Health, Stress, Well-being, Wellness, Work and family , Work-Life Balance "
681,Dragons in the West: Localizations Strategies of Chinese Multinationals in Developed Economies,"2,11,23,25,27,43",pdf,Research Links,2017,04/25/2017,10/07/2019,92c33641-9a98-4ca3-881e-77e6755fc17c.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=92c33641-9a98-4ca3-881e-77e6755fc17c.pdf,Dragons in the West: Localizations Strategies of Chinese Multinationals in Developed Economies ResearchLink,,Dragons in the West: Localizations Strategies of Chinese Multinationals in Developed Economies ResearchLink,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Chinese Multinational Corporations, MNCs, multinational, economy, local talent, local strategy, globalization, firm ownership, localization strategy, liability of origin, liability of foreignness"
797,HR Shared Services: Models and Trends,"2,11,24,28,37,48,50,52",video,Videos,2017,09/27/2018,10/04/2019,,https://www.youtube.com/watch?v=tCktQkazEv4&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&t=343s&index=1,HR Shared Services: Models and Trends webcast,17242b4a-00e6-4b5c-9089-998d37fae55e.jpg,HR Shared Services: Models and Trends webcast,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=17242b4a-00e6-4b5c-9089-998d37fae55e.jpg,0,"Compensation/Reward Systems/Incentives/Benefits, Cross-Cultural Issues/International Human Resource Management , Customer Service, Strategic HR, Technology, Organizational Culture, Organizational Development, Organizational Structure, HR Information Systems, HR &amp; Technology, HR Metrics, Workforce Analytics, Cross-cultural HR, Globalization, International HR, Benefits, Compensation , Executive Compensation, Incentives, Job Evaluation, Reward Systems, Total Rewards"
922,Flexible Work and Scheduling: Moving Forward ,"2,11,26",link,Student Papers,2017,04/24/2019,10/02/2019,,https://digitalcommons.ilr.cornell.edu/student/179/,student research answers the question Flexible Work and Scheduling: Moving Forward ,,student research answers the question Flexible Work and Scheduling: Moving Forward ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"flexible work, remote work, Reward Systems/Incentive/Benefits, Flexibility, Idiosyncratic Deals, Incentives, Reward Systems, Total Rewards "
1602,CAHRS Quarterly on Total Rewards - Fall 2021,"2,11,43",pdf,News,2021,10/20/2021,01/24/2022,29ba8b13-2941-4527-80c1-06d434bec734.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=29ba8b13-2941-4527-80c1-06d434bec734.pdf,,49083010-180d-49fb-bbd7-7c1ee76a8b05.jpg,money,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=49083010-180d-49fb-bbd7-7c1ee76a8b05.jpg,2021,
737,To Cut Pay or Lay Off: Exploring a Vexing HR Challenge,"2,12,13,22,43,47,50,51",pdf,Research Links,2017,10/03/2017,10/07/2019,ed350f51-2568-420c-8e7b-36d8ec95d68e.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=ed350f51-2568-420c-8e7b-36d8ec95d68e.pdf,To Cut Pay or Lay Off: Exploring a Vexing HR Challenge ResearchLink,,To Cut Pay or Lay Off: Exploring a Vexing HR Challenge ResearchLink,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"paycut, pay cut, layoff, lay off, payroll, cutbacks, organizational commitment, job satisfaction, employee engagement, engagement, employee morale, trust, management, leadership"
1692, What is the Cost of Poor Performance? ,"2,12,43",link,Student Papers,2022,02/17/2022,02/17/2022,,https://ecommons.cornell.edu/handle/1813/110962,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"performance management, pay"
1456,Promoting Mental Health and Well-Being During COVID-19 and Beyond ResearchBrief,"2,14",pdf,Research Links,2021,03/09/2021,03/09/2021,10126ed1-1868-431b-b31b-17687db83f7a.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=10126ed1-1868-431b-b31b-17687db83f7a.pdf,,,Promoting Mental Health and Well-Being at Work ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Work/Life &amp; Wellbeing (change from Work/Life Balance), Burnout, Emotional Labor, Employee Assistance Programs, Flexibility, Health, Stress, Well-being, Wellness Work and family Work-Life Balance "
1482,What Best Practices are Companies Implementing to Eliminate Stigma around Mental Health?,"2,14",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102850,,,What Best Practices are Companies Implementing to Eliminate Stigma around Mental Health?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,work life balance
1483,What Best Practices are Companies Implementing to Eliminate Stigma around Mental Health?,"2,14",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102850,,,What Best Practices are Companies Implementing to Eliminate Stigma around Mental Health?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,work life balance
1748,Building a Resilient Workforce: Proactive Approaches to Employee Mental Health and Well-being,"2,14",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/08rErMBCLxs,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1749,"Building a Resilient Workforce Context, Agenda and Research Process CAHRSclip","2,14",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/7Za3cjHJvsA,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1750,Well Being Trends in 2022 CAHRSclip,"2,14",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/BMvAB1b7DS0,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1751,Opportunities for HR leaders to Assist Employees with Well Being CAHRSclip,"2,14",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/7Zk29iMq66I,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1752,Long Term Challenges for HR Leaders Related to Well Being CAHRSclip,"2,14",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/Aj4WqVQrfi4,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1753,Framework for HR Leaders for Mental Health Strategy CAHRSclip,"2,14",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/Bkv-3BcSqKc,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1756,Building a Resilient Workforce: Proactive Approaches to Employee Mental Health and Well-Being,"2,14",pdf,White Papers,2022,06/23/2022,06/23/2022,81e5c037-a739-43b8-9175-b5092e9fc160.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=81e5c037-a739-43b8-9175-b5092e9fc160.pdf,,,Building a Resilient Workforce: Proactive Approaches to Employee Mental Health and Well-Being,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being Wellness, Work and family, Work-Life Balance "
1875,Pay Transparency - Impact and Approaches,"2,43",pdf,Working Group Summaries,2023,04/26/2023,04/26/2023,ed2ae333-ded2-426f-a479-8e29207aa106.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=ed2ae333-ded2-426f-a479-8e29207aa106.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Pay, Compensation, Executive Compensation, Job Evaluation, Pay Structures, Salary Surveys "
1427,CAHRS Quarterly on Diversity and Inclusion - Winter 2021,"3,15",pdf,News,2021,01/14/2021,01/14/2021,ebe0bd63-b223-464a-ba10-7c7b43014ff2.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=ebe0bd63-b223-464a-ba10-7c7b43014ff2.pdf,,14d9df43-7534-400f-8e07-2272c8a8d9a3.jpg,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=14d9df43-7534-400f-8e07-2272c8a8d9a3.jpg,2021,
1542,An Active Learning Model of Diversity Training,"3,15",pdf,Research Links,2021,05/20/2021,05/20/2021,5c932944-4b59-42c3-9672-fa4c0d46c3d0.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=5c932944-4b59-42c3-9672-fa4c0d46c3d0.pdf,,,An Active Learning Model of Diversity Training,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Diversity Training, Diversity Management"
943,"What Evidence is There That Mentoring Works to Retain and Promote Employees, Especially Diverse Employees, Within a Single Community?","3,15",link,Student Papers,2016,05/01/2019,10/02/2019,,https://digitalcommons.ilr.cornell.edu/student/116/,"students answer the question What Evidence is There That Mentoring Works to Retain and Promote Employees, Especially Diverse Employees, Within a Single Community?",,"students answer the question What Evidence is There That Mentoring Works to Retain and Promote Employees, Especially Diverse Employees, Within a Single Community?",http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"coaching, mentoring, diversity"
844,#MeToo Research Structure,"3,15",video,Videos,2018,01/17/2019,10/03/2019,,https://www.youtube.com/watch?v=diFXjS4y6xk&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=5,#MeToo Research Structure video clip,,#MeToo Research Structure video clip,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"diversity, sexual harassment, whistleblowing, ethics, workplace privacy, employment law, affirmative action, discrimination/adverse impact "
1257,"Targeted Benchmarking on How Organizations View Diversity and Inclusion, Utilize Flexibility and Use Mentoring in Various Capacities","3,15,16",pdf,Benchmarking,2018,06/17/2020,10/20/2020,058a4ebc-2ac2-44dc-8d4e-72d9662bcc8a.pdf,https://est05.esalestrack.com/esalestrack/Content/Content.ashx?aid=2181&system_filename=058a4ebc-2ac2-44dc-8d4e-72d9662bcc8a.pdf,,,"Targeted Benchmarking on How Organizations View Diversity and Inclusion, Utilize Flexibility and Use Mentoring in Various Capacities",http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Diversity &amp; Inclusion, Discrimination, Diversity management, Diversity training, individual Differences, Affect/Emotions, Race/Ethnicity, Values "
1263,Targeted Benchmarking on Enterprise Senior Executive Mentoring,"3,15,16",pdf,Benchmarking,2018,06/17/2020,06/17/2020,d2630a12-ca40-4c32-af03-30be163467c5.pdf,https://est05.esalestrack.com/esalestrack/Content/Content.ashx?aid=2181&system_filename=d2630a12-ca40-4c32-af03-30be163467c5.pdf,,,Targeted Benchmarking on Enterprise Senior Executive Mentoring,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Diversity &amp; Inclusion, diversity management, diversity training EEO "
1635,CAHRS Quarterly on Diversity and Inclusion - Winter 2022,"3,15,16",pdf,News,2022,01/24/2022,01/24/2022,f6f0d6c5-aa53-49e0-a327-1209b7541d16.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=f6f0d6c5-aa53-49e0-a327-1209b7541d16.pdf,,dddf5b8e-daa6-4e77-8118-df5d59318c83.jpg,diversity,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=dddf5b8e-daa6-4e77-8118-df5d59318c83.jpg,2022,"diversity and inclusion, diversity, inclusion"
1787,CAHRS Quarterly on Diversity and Inclusion - Fall 2022,"3,15,16",pdf,News,2022,11/01/2022,11/01/2022,74b5cb1e-2c2e-445e-8711-7d1fd6275150.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=74b5cb1e-2c2e-445e-8711-7d1fd6275150.pdf,,708ad15a-fc50-4178-a285-d7da886179d3.jpg,diversity,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=708ad15a-fc50-4178-a285-d7da886179d3.jpg,2022,"diversity and inclusion, diversity, inclusion"
1869,The Diversity Heuristic: How Team Demographic Composition Influences Judgments of Team Creativity ResearchBrief ,"3,15,16",pdf,Research Links,2023,03/31/2023,03/31/2023,9712afac-0e94-4359-b24d-48942ceece23.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=9712afac-0e94-4359-b24d-48942ceece23.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Diversity &amp; Inclusion, Diversity management, Diversity training, Individual Differences "
875,What Are the Benefits and Challenges of Hiring Disabled Individuals?,"3,15,16",link,Student Papers,2018,04/15/2019,10/03/2019,,https://digitalcommons.ilr.cornell.edu/student/190/,student research answers the question What Are the Benefits and Challenges of Hiring Disabled Individuals?,,student research answers the question What Are the Benefits and Challenges of Hiring Disabled Individuals?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"diversity, disabled, disabilities, disabled individual, benefit, challenge, Abilities, Affect/Emotions, Aging/Gerontology,,, DiversityGender/Sexual Orientation, Generational Differences, Individual Differences, Personality, Race/Ethnicity, Values "
912,"Can Inclusion be Measured in a Quantitative Way, Just Qualitative, or a Combination?","3,15,16",link,Student Papers,2017,04/24/2019,10/02/2019,,https://digitalcommons.ilr.cornell.edu/student/152/,"student research answers the question Can Inclusion be Measured in a Quantitative Way, Just Qualitative, or a Combination?",,"student research answers the question Can Inclusion be Measured in a Quantitative Way, Just Qualitative, or a Combination?",http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"diversity, inclusion, measurement, metrics"
938,Inclusion of People With Disabilities in the Workplace: Best Practices for HR Professionals ,"3,15,16",link,Student Papers,2016,05/01/2019,10/02/2019,,https://digitalcommons.ilr.cornell.edu/student/142/,students answer the question Inclusion of People With Disabilities in the Workplace: Best Practices for HR Professionals ,,students answer the question Inclusion of People With Disabilities in the Workplace: Best Practices for HR Professionals ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Disabilities, Discrimination, Diversity, EEO, Equity "
1208,What Are the Critical Challenges in Increasing Diversity at the Senior Leadership Levels in Organizations?,"3,15,16",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/220,,,What Are the Critical Challenges in Increasing Diversity at the Senior Leadership Levels in Organizations?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Diversity &amp; Inclusion, diversity management "
1209,How Can Organizations Promote Inclusion to Ensure That High Potential Diverse Talent Brings Engagement to Work?,"3,15,16",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/213,,,How Can Organizations Promote Inclusion to Ensure That High Potential Diverse Talent Brings Engagement to Work?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Diversity &amp; inclusion, Employee Attitudes, Engagement "
1472,How can we Engage Hiring Managers with Diversity and Inclusion so it is Reflected in Their Hiring Practices?,"3,15,16",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102838,,,How can we Engage Hiring Managers with Diversity and Inclusion so it is Reflected in Their Hiring Practices?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,Diversity &amp; Inclusion
1473,What are Short-Term and Longer-Term Actions Companies are Taking as Part of their DE&I Strategy?,"3,15,16",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102838,,,What are Short-Term and Longer-Term Actions Companies are Taking as Part of their DE&I Strategy?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,Diversity &amp; Inclusion
1474,How do we Retain Diverse Talent in Today's Environment?,"3,15,16",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102847,,,How do we Retain Diverse Talent in Today's Environment?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,Diversity &amp; Inclusion
1685,How to Push the Diversity Equity Inclusion Agenda After What has Happened from Social Injustice?,"3,15,16",link,Student Papers,2022,02/17/2022,02/17/2022,,https://ecommons.cornell.edu/handle/1813/110967,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"social injustice, diversity, inclusion, equity"
1844,"How do Modern Business Practices Introduce Barriers to Hiring and Retaining ""Hidden Workers""?","3,15,16",link,Student Papers,2023,01/25/2023,01/26/2023,,https://ecommons.cornell.edu/handle/1813/112756,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"diversity &amp; inclusion, equity, individual differences, justice perceptions"
1448,Diversity & Inclusion Analytics CAHRScast,"3,15,16",video,Videos,2021,02/23/2021,03/11/2021,,https://www.youtube.com/watch?v=tOlWWSzJT60&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=1,,9eafd43f-8d1b-4e2a-8b06-aac30feb671d.jpg,Diversity & Inclusion Analytics ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=9eafd43f-8d1b-4e2a-8b06-aac30feb671d.jpg,0,"diversity, inclusion"
1459,What is the Value and Promise of D&I analytics and what's the current state in companies today?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=SS1pJ7D9rn4&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k,,7e7f97f3-37a1-4d53-bb60-c7009f93ef3b.jpg,What is the Value and Promise of D&I analytics and what's the current state in companies today?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=7e7f97f3-37a1-4d53-bb60-c7009f93ef3b.jpg,0,"diversity, inclusion, equity"
1461,How do you measure the effectiveness of D&I programs?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=BDu4BApCLlw&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=3,,d054120d-f3d2-4db2-97be-083c796847d0.jpg,How do you measure the effectiveness of D&I programs?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=d054120d-f3d2-4db2-97be-083c796847d0.jpg,0,"diversity, inclusion, equity"
1462,Are There Ways to Proactively Measure Discrimination?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=8n-hgqlVX8g&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=4,,7dafe3dd-a361-4646-b9ff-5df3f1521cb4.jpg,Are There Ways to Proactively Measure Discrimination?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=7dafe3dd-a361-4646-b9ff-5df3f1521cb4.jpg,0,"diversity, inclusion, equity"
1463,How are Companies Encouraging Employees to Self-Identify?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=7K2aHgEeaAk&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=5,,380816f4-b3c1-44bf-af87-adece103c6da.jpg,How are Companies Encouraging Employees to Self-Identify?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=380816f4-b3c1-44bf-af87-adece103c6da.jpg,0,"diversity, inclusion, equity"
1465,Are there best practices to ensure diverse recruitment slates?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=jYZlhtaylbs&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=6,,6d20c459-7045-481c-ac30-e7f87adc7312.jpg,Are there best practices to ensure diverse recruitment slates?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=6d20c459-7045-481c-ac30-e7f87adc7312.jpg,0,"diversity, inclusion, equity"
1466,Should there be more transparency in sharing D&I metrics publicly?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=ltbvAHns2so&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=7,,a9338efa-fce2-41dd-9e31-c501807c1261.jpg,Should there be more transparency in sharing D&I metrics publicly?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=a9338efa-fce2-41dd-9e31-c501807c1261.jpg,0,"diversity, inclusion, equity"
1467,What's the best way to show D&I progress over time?,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=J-M64OoO_gg&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=8,,03c7821e-878e-4fa1-ade1-017dbed58982.jpg,What's the best way to show D&I progress over time?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=03c7821e-878e-4fa1-ade1-017dbed58982.jpg,0,"diversity, inclusion, equity"
1468,Tips on setting and sharing aspirational D&I goals,"3,15,16",video,Videos,2021,03/10/2021,03/11/2021,,https://www.youtube.com/watch?v=4Hf3BTM6aio&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=9,,78bf52a9-5f93-4b3b-8c56-a075ef13e6fe.jpg,Tips on setting and sharing aspirational D&I goals,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=78bf52a9-5f93-4b3b-8c56-a075ef13e6fe.jpg,0,"diversity, inclusion, equity"
